psmfit_id,nite,mjdLo,mjdHi,ccdId,filter,a,aerr,b,berr,k,kerr,rms,chi2,dof,photometricFlag,psmVersion,timestamp,cFilter,stdColor0,asolve,bsolve,ksolve,run,project,magType
psmfit_id,nite,mjdLo,mjdHi,42,i,-25.404987,0.016386,-0.267625,0.010850,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,43,i,-25.389609,0.017888,-0.270978,0.014088,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,44,i,-25.390361,0.016568,-0.291410,0.004873,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,45,i,-25.320180,0.016878,-0.304814,0.007259,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,46,i,-25.328029,0.014554,-0.295556,0.003328,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,47,i,-25.370212,0.015305,-0.266967,0.007338,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,48,i,-25.332121,0.016299,-0.282011,0.009022,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,49,i,-25.373750,0.016916,-0.285027,0.007019,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,50,i,-25.346351,0.016740,-0.297279,0.005825,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,51,i,-25.339075,0.016202,-0.295472,0.006229,0.063792,0.014235,0.015395,0.602002,5665,1,v_DC6,timestamp,z,0.090000,0,0,0,run,OPS,mag_aper_8
