psmfit_id,nite,mjdLo,mjdHi,ccdId,filter,a,aerr,b,berr,k,kerr,rms,chi2,dof,photometricFlag,psmVersion,timestamp,cFilter,stdColor0,asolve,bsolve,ksolve,run,project,magType
psmfit_id,nite,mjdLo,mjdHi,52,u,-23.637030,0.035572,0.004160,0.032046,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,53,u,-23.679124,0.037590,-0.011365,0.012297,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,54,u,-23.701040,0.023171,0.009638,0.013825,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,55,u,-23.525174,0.039029,0.010086,0.047707,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,56,u,-23.573023,0.034327,0.086676,0.025970,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,57,u,-23.665523,0.038533,0.094396,0.017912,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,58,u,-23.384812,0.033749,0.029708,0.013595,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,59,u,-23.583064,0.032841,0.039012,0.031663,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,60,u,-23.328586,0.033850,-0.034486,0.018992,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,61,u,-23.570224,0.042304,0.046482,0.033012,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
psmfit_id,nite,mjdLo,mjdHi,62,u,-24.008762,0.035081,0.013046,0.010416,0.436434,0.029516,0.033757,2.858935,899,1,v_Year1,timestamp,g,1.390000,0,0,0,run,OPS,mag_aper_8
